Project,Class,WMC,DIT,NOC,CBO,RFC,LCOM,BrCv,MtCv,Cv,MnT,GnT,RsSize,RsLen,MnRsSize,MnRsLen
Apache-commons-jexl,org.apache.commons.jexl2.scripting.Main,2,1,0,1,19,1,0,1,1,83.8,1229.8,1.1,6.9,1,1
Apache-commons-jexl,org.apache.commons.jexl2.scripting.JexlScriptEngineFactory,13,1,0,5,25,78,1,1,1,1096.1,34824.3,7.6,91.8,14.2,37
Apache-commons-jexl,org.apache.commons.jexl2.parser.ASTArrayLiteral,6,3,0,6,17,0,0.9,1,0.9285714286,231.3,590189.9,4.2,29.9,4.9,21.5
Apache-commons-jexl,org.apache.commons.jexl2.parser.ASTMapLiteral,6,3,0,6,16,0,0.85,1,0.9,191.7,590527.1,4.3,25.8,5.8,18.7
Apache-commons-jexl,org.apache.commons.jexl2.parser.ASTJexlScript,10,3,0,13,18,0,1,1,1,1535.1,281525.7,5.8,95.5,12.3,42.9
Apache-commons-jexl,org.apache.commons.jexl2.parser.ASTReferenceExpression,3,4,0,5,6,3,0,1,1,379.9,26500.6,4.9,106.7,2,7.2
Apache-commons-jexl,org.apache.commons.jexl2.parser.ASTVar,3,4,0,6,6,3,0,1,1,467.6,23037.7,4.6,84.2,2,7.5
Apache-commons-jexl,org.apache.commons.jexl2.parser.StringParser,6,1,1,5,16,15,0.8184210526,0.95,0.8217948718,483.1,447131,8.1,58,11.8,26.8
Apache-commons-jexl,org.apache.commons.jexl2.parser.SimpleNode,18,1,1,9,24,127,0.98125,1,0.9892857143,1836.6,425975.3,5.7,78.5,13.4,53.3
Apache-commons-jexl,org.apache.commons.jexl2.parser.JexlParser,10,2,1,12,21,33,0.8916666667,1,0.9315789474,740.1,593420.8,5.3,40.4,8.7,32.2
Apache-commons-jexl,org.apache.commons.jexl2.parser.ASTStringLiteral,6,3,0,6,8,15,0,1,1,872,25135,5,116.5,3.2,11
Apache-commons-jexl,org.apache.commons.jexl2.parser.ASTNumberLiteral,10,3,0,6,23,7,0.86875,1,0.8923076923,404.4,590949.6,13.1,76.1,13.8,34.5
Apache-commons-jexl,org.apache.commons.jexl2.Main,2,1,0,6,21,1,0,1,1,99.5,1489.2,1.1,6.9,1,1
Apache-commons-jexl,org.apache.commons.jexl2.internal.ArrayListWrapper,24,3,0,1,47,264,0.0454545455,0.0416666667,0.0243902439,68.4,596627.8,2,4,1,1.6
Apache-commons-jexl,org.apache.commons.jexl2.internal.DuckSetExecutor,5,3,0,2,11,0,0.45,1,0.5769230769,203.9,596856.1,1.8,17.2,3.7,19.1
Apache-commons-jexl,org.apache.commons.jexl2.internal.Introspector,16,1,1,17,48,118,0.7260869565,1,0.7709090909,3005.5,595743.3,7,66.8,14.3,54.2
Apache-commons-jexl,org.apache.commons.jexl2.internal.ArrayIterator,4,1,0,1,17,0,0.625,1,0.6666666667,96.2,597445.4,5,15,4,7.4
Apache-commons-jexl,org.apache.commons.jexl2.internal.PropertySetExecutor,5,3,0,2,19,2,0.3125,1,0.3888888889,166.2,597046.4,1.9,17.1,3.7,18.2
Apache-commons-jexl,org.apache.commons.jexl2.internal.MethodExecutor,6,3,0,5,22,13,0.6315789474,0.9,0.6315789474,497.2,594658,6.6,65.6,7.8,54.4
Apache-commons-jexl,org.apache.commons.jexl2.internal.MapGetExecutor,6,3,0,2,12,1,0.5833333333,1,0.6666666667,176.7,596944.3,2.3,18.9,4.3,21.5
Apache-commons-jexl,org.apache.commons.jexl2.internal.MapSetExecutor,6,3,0,2,12,1,0.5833333333,1,0.6666666667,186.6,597297.1,2.4,19.8,4.6,22.7
Apache-commons-jexl,org.apache.commons.jexl2.internal.PropertyGetExecutor,7,3,0,3,21,11,0.4166666667,1,0.5333333333,138.3,590142.4,1.7,15.7,3.8,19.1
Apache-commons-jexl,org.apache.commons.jexl2.internal.introspection.MethodMap,6,1,0,3,19,3,0.25,0.8333333333,0.625,47.7,261665.4,1,6.2,1.2,3.4
Apache-commons-jexl,org.apache.commons.jexl2.internal.introspection.ClassMap,10,1,0,5,37,27,0.8323529412,1,0.8674418605,583.9,361762.1,3,26.8,7.5,31.8
Apache-commons-jexl,org.apache.commons.jexl2.internal.EnumerationIterator,4,1,0,1,7,0,0,1,1,272.3,3772.2,3.1,63.2,3,7.8
Apache-commons-jexl,org.apache.commons.jexl2.ReadonlyContext,4,1,0,1,8,0,0,1,1,245.5,12774.8,2.9,43.9,3,8.9
Apache-commons-jexl,org.apache.commons.jexl2.JexlThreadedArithmetic,9,2,0,4,24,0,0.5,0.7545454545,0.5928571429,291.9,488058.8,4.5,47.3,6.3,12
Apache-commons-jexl,org.apache.commons.jexl2.introspection.Sandbox,14,1,0,4,26,57,1,0.96875,0.8833333333,831.1,288924.1,6,52.1,17.7,65.8
Apache-commons-jxpath,org.apache.commons.jxpath.JXPathIntrospector,9,1,0,10,31,16,0.0454545455,0.5714285714,0.0735294118,263.5,173916.2,1.6,20.8,5,9.3
Apache-commons-jxpath,org.apache.commons.jxpath.xml.JDOMParser,2,2,0,4,14,1,1,1,1,750,51833,4.8,114.9,2,8
Apache-commons-jxpath,org.apache.commons.jxpath.xml.DOMParser,2,2,0,2,19,1,0,1,1,281.3,60044.1,1.6,25.8,1,3.5
Apache-commons-jxpath,org.apache.commons.jxpath.xml.DocumentContainer,9,2,0,5,37,22,0.49375,0.975,0.585,4907.7,597857.7,6,47.3,5.8,18.7
Apache-commons-jxpath,org.apache.commons.jxpath.ClassFunctions,4,1,0,5,12,0,0.8125,1,0.8333333333,176.1,393655.5,2.8,22.5,6.8,26.2
Apache-commons-jxpath,org.apache.commons.jxpath.XMLDocumentContainer,4,1,0,3,20,2,0.81,1,0.8416666667,210.7,579502.7,5,21.6,4.1,13.3
Apache-commons-jxpath,org.apache.commons.jxpath.util.KeyManagerUtils,2,1,0,4,4,1,1,0.6,0.6666666667,78.9,239174.5,1,4,2,3
Apache-commons-jxpath,org.apache.commons.jxpath.util.ReverseComparator,3,1,0,2,5,3,0,0,0,43.6,596343.7,4.8,0,0,0
Apache-commons-jxpath,org.apache.commons.jxpath.util.ValueUtils,21,1,0,16,90,208,0.4406666667,0.8947368421,0.4443708609,4382.1,576086.8,24.1,331.4,29.8,47.8
Apache-commons-jxpath,org.apache.commons.jxpath.util.TypeUtils,8,1,0,14,18,6,0.0555555556,0.8428571429,0.2565217391,185.5,476887.8,1.2,6.8,3.8,7.9
Apache-commons-jxpath,org.apache.commons.jxpath.util.MethodLookupUtils,7,1,0,4,32,21,0.7480392157,1,0.7504854369,1060.7,476671.8,6,63.1,11.7,48.5
Apache-commons-jxpath,org.apache.commons.jxpath.util.BasicTypeConverter,10,1,1,9,76,25,0.626433121,1,0.6390769231,6117.8,592468.7,27.7,227.8,47.5,182.3
Apache-commons-jxpath,org.apache.commons.jxpath.util.JXPath11CompatibleTypeConverter,3,2,0,2,7,3,1,1,1,238.2,30581.1,3.8,47.8,3.8,15.5
Apache-commons-jxpath,org.apache.commons.jxpath.PackageFunctions,5,1,0,10,30,2,0.6928571429,1,0.7068181818,1270.5,596572.3,4.7,33.9,7,25
Apache-commons-jxpath,org.apache.commons.jxpath.BasicNodeSet,9,1,0,6,21,0,0.9375,1,0.9473684211,330.9,430817.2,2.5,19.8,9,27.6
Apache-commons-jxpath,org.apache.commons.jxpath.functions.MethodFunction,5,1,0,7,24,2,0.0384615385,1,0.1071428571,89.3,592912.5,3,13,2,5
Apache-commons-jxpath,org.apache.commons.jxpath.functions.ConstructorFunction,4,1,0,6,18,2,0.1428571429,1,0.2,68.3,375047.8,2,10,1,3
Apache-commons-jxpath,org.apache.commons.jxpath.servlet.ServletRequestHandler,4,3,0,2,16,6,0,0.5,0.1428571429,78.8,596617.8,3,8.1,1,2.1
Apache-commons-jxpath,org.apache.commons.jxpath.servlet.HttpSessionHandler,4,2,1,4,16,6,0.2,0.75,0.2727272727,121.5,539323.7,5,27.1,2,6.4
Apache-commons-jxpath,org.apache.commons.jxpath.servlet.ServletContextHandler,5,1,1,2,15,10,0,1,0.6666666667,61.3,595844,3,8,3,6
Apache-commons-jxpath,org.apache.commons.jxpath.servlet.JXPathServletContexts,7,1,0,8,32,1,0,0.2,0.0285714286,70.8,593839.4,4,11,1,1
Apache-commons-jxpath,org.apache.commons.jxpath.servlet.ServletRequestAndContext,3,2,0,3,5,0,0.5,1,0.75,73.1,447104,1,6,2,4
Apache-commons-jxpath,org.apache.commons.jxpath.servlet.PageScopeContextHandler,4,1,0,2,14,6,0,0.75,0.6,64.4,596559.8,3,8,2,4
Apache-commons-jxpath,org.apache.commons.jxpath.servlet.Constants,1,1,0,0,2,0,0,1,1,83.7,1369.2,1.1,6.9,1,1
Apache-commons-jxpath,org.apache.commons.jxpath.servlet.PageContextHandler,4,1,0,1,14,6,0,0.75,0.2727272727,82.9,596025.7,3,8,2,4
Apache-commons-jxpath,org.apache.commons.jxpath.servlet.PageScopeContext,4,1,0,2,8,0,0,1,1,250.6,2881.3,3.9,55,3,6.5
Apache-commons-jxpath,org.apache.commons.jxpath.servlet.KeywordVariables,5,1,0,2,9,6,1,1,1,566.2,2990.8,6.5,116.5,4.9,10.9
Apache-commons-jxpath,org.apache.commons.jxpath.servlet.HttpSessionAndServletContext,3,1,1,3,4,0,0,1,1,133.7,5653.7,1.1,14.5,2,4
Apache-commons-jxpath,org.apache.commons.jxpath.MapDynamicPropertyHandler,4,1,0,1,12,6,1,1,1,324.7,11450.5,3.8,51.6,2.9,9.7
Apache-commons-jxpath,org.apache.commons.jxpath.FunctionLibrary,6,1,0,2,21,0,0.95,1,0.9565217391,336.3,237002.1,1.4,14.7,5.4,23.6
Apache-commons-jxpath,org.apache.commons.jxpath.ri.axes.NamespaceContext,5,2,0,7,19,2,0.71,1,0.747826087,207.7,447428.8,3.5,30.8,5.5,24.4
Apache-commons-jxpath,org.apache.commons.jxpath.ri.axes.InitialContext,7,2,0,10,14,0,0.9285714286,1,0.9444444444,334.8,447895.6,1.1,16.4,4.2,24.5
Apache-commons-jxpath,org.apache.commons.jxpath.ri.axes.ChildContext,7,2,0,6,17,0,0.9083333333,1,0.9185185185,365.6,454231.3,3.9,49.8,6.1,33.6
Apache-commons-jxpath,org.apache.commons.jxpath.ri.axes.SelfContext,6,2,0,7,13,5,0.9928571429,1,0.9944444444,819.5,142244.8,2.5,34.3,5.4,30.8
Apache-commons-jxpath,org.apache.commons.jxpath.ri.axes.AttributeContext,6,2,0,8,18,5,0.8777777778,1,0.8952380952,182.2,447752.5,4.1,32,6,21.9
Apache-commons-jxpath,org.apache.commons.jxpath.ri.axes.RootContext,17,2,0,16,34,86,1,1,1,1108.9,177130.7,8,100.1,17.2,74.4
Apache-commons-jxpath,org.apache.commons.jxpath.ri.axes.ParentContext,7,2,0,4,14,13,0.5166666667,1,0.6588235294,251.8,398520,1.8,20.8,6.2,24.7
Apache-commons-jxpath,org.apache.commons.jxpath.ri.axes.PrecedingOrFollowingContext,6,2,0,5,25,3,0.3452380952,1,0.3888888889,561.6,545576.3,3.1,40.2,5.8,34.6
Apache-commons-jxpath,org.apache.commons.jxpath.ri.axes.DescendantContext,8,2,0,7,28,6,0.7210526316,0.9285714286,0.7414634146,12219.2,479803.5,2.7,39.6,6.9,43.7
Apache-commons-jxpath,org.apache.commons.jxpath.ri.axes.AncestorContext,6,2,0,4,12,7,0.83125,1,0.865,370.2,312834.5,1.6,27,5.3,25.7
Apache-commons-jxpath,org.apache.commons.jxpath.ri.axes.UnionContext,3,3,0,9,19,0,1,1,1,708.6,50476.8,3.6,61.3,2.6,23.7
Apache-commons-jxpath,org.apache.commons.jxpath.ri.axes.PredicateContext,8,2,0,9,31,0,0.7173076923,1,0.7277777778,51551.9,580903.1,4.6,77,7.2,52.6
Apache-commons-jxpath,org.apache.commons.jxpath.ri.axes.NodeSetContext,6,2,1,8,11,0,1,1,1,679.1,35688.5,4.6,71.9,4.3,21.7
Apache-commons-jxpath,org.apache.commons.jxpath.ri.axes.SimplePathInterpreter,24,1,0,20,77,274,0,0.0434782609,0.0053191489,236.1,590909.7,1,1,1,1
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.NameAttributeTest,3,6,0,6,4,3,0,1,1,682.2,10514.7,2.9,94.7,2,8.2
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.CoreOperationSubtract,5,4,0,5,9,10,0,1,1,870.3,9113.4,6.2,173.2,3.5,16.4
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.CoreOperationEqual,2,5,1,4,3,1,0,1,1,183.8,9837.6,1.8,33.9,1,3.1
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.ExtensionFunction,7,3,0,11,22,9,0.59375,1,0.675,198.4,366488.4,2.4,26.5,4.6,23.8
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.NodeTypeTest,4,2,0,13,8,0,1,1,1,318.5,15902.3,3.2,24.2,6,8.9
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.CoreOperationNegate,5,4,0,5,9,10,0,1,1,714.2,7829.1,5.6,148.5,3.7,14.7
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.CoreOperationLessThanOrEqual,3,5,0,3,4,3,1,1,1,763.3,9001,6.9,225.2,3,11.8
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.Step,7,1,0,8,15,3,0.921875,1,0.9264705882,831.7,387673.4,15,98.6,24.2,78.4
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.Constant,7,2,0,4,13,1,1,1,1,877.5,14621.5,4.6,97.6,6,14.7
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.ExpressionPath,9,3,0,15,30,6,0.5740740741,0.9888888889,0.6084745763,792.8,323366.3,7.2,93.1,10.6,79.8
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.LocationPath,6,3,0,9,18,3,0.9375,1,0.9444444444,413.5,251461,6,58.6,8.9,50.2
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.VariableReference,7,2,0,5,14,9,0,1,1,724.7,10146.9,4.5,92.1,5,14.4
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.CoreFunction,44,3,0,14,109,904,0.0454545455,0.5714285714,0.643220339,31051.3,592451.1,45.5,1096.1,66,337.4
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.CoreOperationGreaterThanOrEqual,3,5,0,3,4,3,0,1,1,788.7,9043.4,6.7,218.5,3,13.1
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.CoreOperationAnd,5,4,0,5,8,10,0,0,1,1368.1,15097.6,6.9,230.1,5,23.5
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.NodeNameTest,6,2,0,12,10,0,0.49375,0.975,1,484,3165.1,1.3,24.1,5,14
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.CoreOperationDivide,5,4,0,5,9,10,0,0,1,879.8,8641.7,4.9,173.4,3.9,14.7
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.CoreOperationMod,5,4,0,5,9,10,0.8125,1,1,1030.5,8244,5.6,182.1,3.9,16
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.CoreOperationNotEqual,2,5,0,3,3,1,1,0.6,1,453.5,9149.9,2,61.3,1,4.4
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.CoreOperationMultiply,5,4,0,5,9,10,0,0,1,892.2,8518.7,5.1,150.4,3.9,15.8
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.CoreOperationUnion,5,4,0,6,10,10,0.4406666667,0.8947368421,0.9625,468.5,214880.1,2,34.5,4.2,26.6
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.CoreOperationGreaterThan,3,5,0,3,4,3,0.0555555556,0.8428571429,1,1110.7,8398.6,6.9,225.2,3,11.5
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.CoreOperationLessThan,3,5,0,3,4,3,0.7480392157,1,1,748.1,8792.1,6.7,218.5,3,13.1
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.TreeCompiler,32,1,0,31,67,494,0,0,0.8106382979,1445.5,592882.8,12.7,110.9,25.2,74.4
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.ProcessingInstructionTest,3,2,0,4,7,0,0.626433121,1,1,111,2623.8,1.4,10.3,2,4
Apache-commons-jxpath,org.apache.commons.jxpath.ri.compiler.CoreOperationAdd,5,4,0,5,9,10,1,1,1,1460.2,9037.3,7.6,280.6,3.8,20
Apache-commons-jxpath,org.apache.commons.jxpath.ri.JXPathCompiledExpression,14,1,0,5,25,0,0,0,1,1485,24543.7,10.4,224.2,13,50.7
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.dynamic.DynamicPropertyPointer,17,3,0,11,50,40,0.9375,1,0.8904761905,2467.6,593411.9,11.7,136.2,21.2,151.8
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.dynamic.DynamicAttributeIterator,2,3,0,6,6,1,0.0277777778,0.6666666667,1,268.5,18612.9,1.5,22.6,1,5.3
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.dynamic.DynamicPointer,14,3,0,12,27,59,0.0384615385,1,0.912,660.5,554229.1,6.9,67,13.6,68.3
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.dynamic.DynamicPointerFactory,4,1,0,10,13,6,0.1428571429,1,0.75,232.8,593261.6,1.2,14.2,4,12.6
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.dynabeans.DynaBeanPointerFactory,4,1,0,5,7,6,0.8043478261,0.8484848485,1,1243.9,17089.1,5.2,128.4,5,18.5
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.beans.PropertyIterator,10,1,2,9,31,0,0,0,0.6411764706,97488.7,594908.2,9.3,201.6,15.3,83.1
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.beans.NullPropertyPointer,24,3,0,12,53,234,0,0.5,0.7387755102,30079.8,594909.7,13,169.8,21.2,72.5
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.beans.BeanPointer,11,3,0,8,31,17,0.2,0.75,0.5644067797,32547.7,595557.3,10.2,199.9,16.2,99
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.beans.CollectionPointerFactory,4,1,0,6,8,6,0,1,0.6666666667,175.9,593539.4,1,10.1,2.9,8.2
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.beans.CollectionAttributeNodeIterator,2,2,0,5,4,0,0,0.2,1,373.5,17465.1,1.5,26.4,1,4
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.beans.BeanAttributeIterator,4,2,1,6,12,0,0.5,1,0.408,8597.2,594151.8,4.4,44.6,4.2,20.6
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.beans.BeanPropertyPointer,19,3,0,7,46,89,0,0.75,0.4,372253.4,596655.5,7.9,208.4,7.9,55.3
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.beans.BeanPointerFactory,4,1,0,8,10,6,0,1,1,1015.4,13580.9,3.3,80.7,3.7,11.4
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.beans.NullElementPointer,17,3,0,8,34,106,0,1,0.9918918919,669.4,400645.3,9.1,79.1,20.8,64
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.beans.LangAttributePointer,14,2,0,5,27,89,1,1,0.9473684211,318.7,593706.4,5.2,34.2,13.7,42.3
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.beans.NullPointer,17,3,1,11,32,108,0,1,0.94375,658.9,593699.6,9.5,71.6,16.3,62.1
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.dom.DOMNodeIterator,7,1,0,4,15,0,0,0,0.7903846154,1632.6,577168,5.6,84.6,10.4,80.2
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.dom.DOMNodePointer,44,2,0,21,138,296,1,1,0.5291262136,19059.7,573998.5,27.4,718.9,40.9,199.9
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.dom.DOMAttributeIterator,7,1,0,6,29,0,0,0,0.4509090909,732.7,574969.5,2.9,33.2,5,36.2
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.dom.DOMNamespaceIterator,5,1,0,4,23,0,0.95,1,0.671875,678.2,577133.9,3.7,38.6,6.1,38.9
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.dom.NamespacePointer,15,2,0,6,29,63,0,0,0.9655172414,528.9,593365.6,6.8,54.7,18.3,53.8
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.dom.DOMAttributePointer,18,2,0,7,43,61,0.71,1,0.7153846154,2047.7,575137.7,12.2,187.1,18.6,59.7
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.dom.DOMPointerFactory,4,1,0,4,7,6,0.9285714286,1,1,2166,38115.5,7.4,192.4,4.9,18.5
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.VariablePointerFactory,5,1,0,9,14,10,0.9083333333,1,0.9,183.3,539702.7,1.1,13.2,2.1,8.4
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.VariablePointer,30,2,0,17,76,179,0.9928571429,1,0.8587628866,1764.4,592383.4,19.4,171.8,36.8,160.1
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.jdom.JDOMNamespaceIterator,5,1,0,8,21,0,0.8777777778,1,0.8551724138,740.4,580408,2.2,29.2,6.6,41.9
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.jdom.JDOMAttributePointer,17,2,0,7,40,46,1,1,0.8433333333,569.3,593025.1,8.4,66.7,17.5,52.4
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.jdom.JDOMPointerFactory,4,1,0,6,7,6,0.5166666667,1,1,891,60499.6,3.3,60.6,6.6,25.8
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.jdom.JDOMNodeIterator,7,1,0,6,16,0,0.3452380952,1,0.7770833333,861.7,584340.5,6.2,79.7,10.6,67.5
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.jdom.JDOMAttributeIterator,4,1,0,9,21,0,0.7210526316,0.9285714286,0.7212121212,608.7,582476.1,2.5,29.4,6.1,39.4
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.jdom.JDOMNodePointer,42,2,0,30,138,261,0.83125,1,0.491509434,8638.3,590906.3,27.4,470.4,45.8,183.8
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.jdom.JDOMNamespacePointer,14,2,0,4,27,49,1,1,0.96,341.8,594035.8,5.6,43.5,15.9,46
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.container.ContainerPointerFactory,4,1,0,6,7,6,0.7173076923,1,0.8,390.7,542331.7,1.4,20.5,3.7,14
Apache-commons-jxpath,org.apache.commons.jxpath.ri.model.container.ContainerPointer,21,2,0,7,40,176,1,1,0.8743589744,3270.4,572978.2,9.6,89.5,18.9,76.2
Apache-commons-jxpath,org.apache.commons.jxpath.ri.parser.SimpleCharStream,28,1,0,2,40,96,0,0.0434782609,0.8259259259,40925.2,511432.8,13.2,229.1,22.7,90.5
Apache-commons-jxpath,org.apache.commons.jxpath.ri.parser.XPathParser,249,1,0,8,306,0,0,1,0.2614021767,15468,511328.7,14.1,336.5,13.3,58.8
Apache-commons-jxpath,org.apache.commons.jxpath.ri.parser.Token,3,1,0,5,4,3,0,1,0.75,60,595970.5,1,4,1.4,2.4
Apache-commons-jxpath,org.apache.commons.jxpath.ri.JXPathContextFactoryReferenceImpl,2,2,0,3,4,1,1,1,1,201.6,13022.4,1.5,24.8,1.2,2
Apache-commons-jxpath,org.apache.commons.jxpath.ri.NamespaceResolver,13,1,0,10,29,34,0.921875,1,0.8205128205,598.9,512285.9,2.6,25.3,11.4,37.9
Apache-commons-jxpath,org.apache.commons.jxpath.ri.QName,7,1,0,48,17,0,0.5740740741,0.9888888889,1,1793.8,2776.8,4.8,96.8,8.8,16.6
Apache-commons-jxpath,org.apache.commons.jxpath.ri.InfoSetUtil,6,1,0,19,24,13,0.9375,1,0.9726027397,1135.9,593321.3,12.1,85.1,28.1,74.6
Apache-commons-jxpath,org.apache.commons.jxpath.ri.Parser,5,1,0,7,21,8,0,1,1,566.2,11979,5.4,88.6,4,6.8
Apache-commons-jxpath,org.apache.commons.jxpath.ri.JXPathContextReferenceImpl,45,2,0,34,130,922,0.65,1.0545454545,0.7606299213,30010.7,591448.9,33.9,616.3,31,114.4
Apache-commons-jxpath,org.apache.commons.jxpath.JXPathBasicBeanInfo,11,1,0,3,33,21,1,1,0.8709677419,151201.6,599096.7,3.5,54.5,6.1,20.3
Apache-commons-jxpath,org.apache.commons.jxpath.BasicVariables,6,1,0,2,17,0,0.84375,1,1,725.2,2853.5,3,52,5,11.4
Apache-commons-logging,org.apache.commons.logging.LogSource,8,1,0,2,22,10,0.1111111111,1,0.2727272727,401.4,602397.3,2.2,16.8,5,7
Apache-commons-logging,org.apache.commons.logging.impl.Jdk14Logger,22,1,0,1,31,225,0.7,1,0.8965517241,668.7,185355.6,1.8,24.4,18,44.1
Apache-commons-logging,org.apache.commons.logging.impl.SimpleLog,32,1,0,3,67,484,0.0531914894,0.0967741935,0.0571428571,108.6,599172.3,2,4,1,1
Apache-commons-logging,org.apache.commons.logging.impl.NoOpLog,20,1,0,2,21,190,0,1,1,1282.5,1448.4,4.9,108,18.2,43.8
Apache-commons-logging,org.apache.commons.logging.impl.LogKitLogger,20,1,0,3,39,188,1,1,1,1929,2832.7,7.9,202,26,57.8
Apache-commons-logging,org.apache.commons.logging.impl.AvalonLogger,23,1,0,2,42,241,0.5653846154,0.8590909091,0.7228571429,1408.8,55534.8,11.8,280.8,14.3,69.4
Apache-commons-logging,org.apache.commons.logging.impl.Log4JLogger,24,1,0,5,40,102,0.2642857143,0.7227272727,0.5176470588,456.2,600081.9,4.9,38.7,13.4,30.4
Apache-commons-logging,org.apache.commons.logging.impl.ServletContextCleaner,5,1,0,1,18,8,0.75,1,0.8,188,25310.9,6.6,115.7,2,4
Apache-commons-logging,org.apache.commons.logging.impl.Jdk13LumberjackLogger,23,1,0,1,48,245,0.8333333333,1,0.935483871,554.9,189052.1,2.3,26.1,17.6,44.5
Apache-commons-logging,org.apache.commons.logging.impl.LogFactoryImpl,37,2,0,6,95,602,0.3766304348,0.9971428571,0.4288557214,879.7,598916.9,6,38,9.3,25.1
Apache-commons-net,org.apache.commons.net.telnet.TelnetOption,4,1,0,1,6,4,1,1,1,406.8,2653.5,2.3,40.2,4,4
Apache-commons-net,org.apache.commons.net.telnet.WindowSizeOptionHandler,5,2,0,1,6,4,1,1,1,596.7,9836.9,6.9,115,4.7,10.2
Apache-commons-net,org.apache.commons.net.telnet.TelnetClient,24,3,0,9,49,226,0.6388888889,0.9583333333,0.8194444444,746.6,593963.1,16,72.1,24.6,57.6
Apache-commons-net,org.apache.commons.net.telnet.SimpleOptionHandler,5,2,0,2,6,10,0,1,1,379.9,2098.1,2,38.4,3.7,7.3
Apache-commons-net,org.apache.commons.net.telnet.TelnetOutputStream,6,2,0,1,11,0,0.8125,1,0.85,273.1,595548.4,7,37.9,8,33.3
Apache-commons-net,org.apache.commons.net.telnet.SuppressGAOptionHandler,5,2,0,2,6,10,0,1,1,499.5,2150.6,2.6,45.3,3.8,7.1
Apache-commons-net,org.apache.commons.net.telnet.EchoOptionHandler,5,2,0,2,6,10,0,1,1,499.3,2058.1,2.6,45.3,3.8,7.1
Apache-commons-net,org.apache.commons.net.telnet.TerminalTypeOptionHandler,5,2,0,2,8,4,1,1,1,852.3,28697.1,6,122.9,8.3,24.7
Apache-commons-net,org.apache.commons.net.echo.EchoUDPClient,5,3,0,2,12,8,0,1,1,461.4,3524.7,7.8,184.9,3,11
